uid,user_name,fans_count,friend_count,topic_focus_count,agree_count,views_count,reputation,flagged
610,zkw77698768,5,0,0,0,59,0,0
611,Su,5,0,0,0,70,0,0
612,baitian,5,0,0,9,208,1,0
613,xxxnn,5,0,0,0,103,0,0
614,Kenny,0,0,0,2,127,0,0
615,killerqueen,5,0,0,0,101,0,0
617,pin123,7,0,0,20,213,2,0
616,qazplm,6,0,0,1,157,0,0
618,路人,3,0,0,382,1049,66.43,0
619,弱光子,6,0,0,6,191,2,0
622,徐蚌虎贲刘经扶,4,0,3,0,62,0,0
620,粪海蛆王,6,0,0,0,62,0,0
621,yuanchuan,4,0,3,0,61,0,0
626,xincong,0,2,2,0,150,0,0
625,smxcourt,7,0,4,0,65,0,0
623,啥玩意啊啊,7,0,0,0,92,0,0
624,kekl,5,0,0,0,65,0,0
644,随便转向,5,0,0,0,62,0,0
628,akujyo,7,0,47,17,315,2.8,0
634,YMCA,5,0,0,0,62,0,0
636,刘俊,6,1,1,0,70,0,0
630,abrken,5,0,0,0,74,0,0
632,朝阳吃瓜群众,6,0,3,2,186,1,0
633,yjwong,0,1,0,0,66,0,0
635,大兄弟看着你,5,0,0,0,66,0,0
647,谢广坤,6,0,0,0,152,0,0
637,包皇蹬鸡,6,0,0,0,70,0,0
638,a_,8,0,0,4,179,2,0
639,Silencer,5,0,0,0,63,0,0
640,Lloyd,6,0,3,0,69,0,0
641,wujunjun,6,0,0,0,60,0,0
643,包厉王,5,0,0,0,99,0,0
642,刘三狗,5,0,0,0,56,0,0
646,poison,6,1,0,17,231,4.9764,0
645,fwekljhefkgb,7,0,0,8,220,3,0
651,gnayiznaid,5,1,0,0,71,0,0
648,jijifujiji,7,0,0,0,79,0,0
734,sgj,5,0,3,18,264,5,0
649,ccpisevil,6,0,0,0,68,0,0
650,HeeNim,7,0,0,0,58,0,0
655,ilu,5,0,4,21,270,2.44,0
652,007和000,6,0,0,0,56,0,0
653,民主信仰者,43,0,3,567,1190,168.809,0
729,cy5505845,4,0,0,0,66,0,0
654,一休和尚,6,0,2,0,59,0,0
656,扁嘴鸭,5,0,0,0,58,0,0
659,yiridium,6,0,5,0,62,0,0
657,Dfc,6,0,0,52,181,19,0
658,qqkk,0,3,0,0,129,0,0
663,JauChai,6,0,0,0,62,0,0
660,ulanala,7,0,0,8,218,2,0
662,Trisan,8,0,0,2,202,0.2,0
661,Vel,5,0,0,0,69,0,0
899,posy,5,0,0,0,57,0,0
665,灵感泉,5,0,0,4,211,2,0
666,Stillwaters,0,0,5,0,201,0,0
667,Taiwantw,6,0,0,0,72,0,0
668,leohappinessyu,7,0,1,1,271,-4,0
752,sumer,5,0,1,0,61,0,0
669,赵水货,6,0,1,0,65,0,0
670,cici,6,0,0,0,68,0,0
671,狗不理包子,6,0,0,10,149,2.1,0
672,Slker,6,0,0,0,71,0,0
676,Harley,8,0,0,1,58,0,0
673,freecat,6,0,0,0,65,0,0
674,AKASA,6,0,0,0,65,0,0
675,质疑的小朋友,7,0,0,3,185,0.1,0
677,青眼白龙,7,0,0,0,68,0,0
678,branchmaggot,6,0,3,53,262,9.9,0
679,pcpcaaa,7,0,3,0,77,0,0
680,追风逐日,0,5,6,0,158,0,0
681,chenno9,5,0,0,-3,206,-2,0
682,wait123,6,0,1,0,64,0,0
683,carlylezqy,6,0,1,0,111,0,0
684,qazxsw123456,5,0,0,0,60,0,0
692,fuckwbc,5,0,0,0,64,0,0
685,信仰民主,6,0,0,8,163,5,0
686,coliwatoshinzo,5,1,2,0,74,0,0
687,Nrofit,4,0,1,0,70,0,0
688,sisyphus,5,0,8,0,56,0,0
701,一曲赏花时,5,0,0,0,55,0,0
690,saturn7516,5,0,0,0,87,0,0
694,乱羽,5,1,3,0,123,0,0
716,杨不悔,4,31,2,40,673,21.03,0
691,茶舞,5,0,0,0,57,0,0
693,JackLee,4,0,0,6,365,1.3,0
695,suibianba,3,0,1,75,451,18.2,0
829,Sanjyu_ling,4,0,6,0,61,0,0
696,Leadeducations,7,0,69,5,180,3,0
697,孙狗,7,0,0,5,291,-2,0
698,invchan,9,0,3,19,308,8,0
699,kevervip,6,0,1,0,57,0,0
700,FKYZ2018,5,0,3,0,185,0,0
712,火鸡味锅巴,7,0,1,0,69,0,0
702,Oldhunter,7,0,5,1,256,1,0
703,MogicIndex,9,10,8,0,205,0,0
720,钱难赚,5,0,0,0,133,0,0
753,asdw12345,5,0,4,0,65,0,0
713,萌萌哒的小煎饼,7,0,1,0,61,0,0
704,Engcol,6,0,0,13,218,4.3,0
705,知乎之难民,6,0,0,2,189,1,0
706,寂声尖啸,6,0,5,4,150,0,0
707,塔迪斯42,6,0,0,0,72,0,0
708,Nick,6,1,0,1,222,0,0
709,hgb,5,0,1,0,78,0,0
710,michael,6,0,4,0,64,0,0
711,厨师爱肌肉,6,0,0,0,66,0,0
718,lqt,4,0,0,0,68,0,0
760,luhky,5,0,2,70,212,8.285,0
738,besmart,3,0,0,0,65,0,0
714,alvain,6,0,1,0,63,0,0
715,sizzled,5,0,0,0,110,-1,0
717,Lagrangian,7,0,0,0,67,0,0
731,幻想破灭,8,0,0,0,57,0,0
719,啊实打实2222,6,0,0,0,66,0,0
723,幻之大天使,4,0,0,83,448,14.4,0
722,永远跟党走,6,0,0,0,58,0,0
724,wjs991228,5,0,0,0,67,0,0
759,heiheihei,5,0,5,0,69,0,0
727,品葱用户123,3,0,0,0,58,0,0
749,陈士杰,143,6,0,2264,6167,422.84,0
725,n19x73b,5,0,0,0,68,0,0
726,西风残照,6,0,6,0,73,0,0
771,samsung,4,0,2,0,75,0,0
730,江泽民主席万岁,7,0,0,1,210,0,0
728,第三新索多玛,48,21,12,1157,2460,332.127,0
747,Assssssl,11,4,10,83,556,23.2838,0
13485,東仙隊長,1,5,9,98,226,8.5,0
737,rl904,5,0,0,0,71,0,0
732,卡里埃尔,6,0,3,0,65,0,0
733,流窜作案,6,12,8,32,265,8.95501,0
735,newpc,4,0,0,0,66,0,0
764,憋不住的经历,5,0,7,0,57,0,0
736,变色龙,6,0,1,2,250,-2,1
750,八十二,3,0,3,0,66,0,0
739,ubal,4,1,3,0,103,0,0
740,彭于晏,4,1,0,0,77,0,0
741,我来问道大家说,3,2,1,0,101,0,0
742,lyy391,4,1,0,0,81,0,0
821,kkbox,5,0,0,0,186,1,0
743,leuction,3,0,0,0,46,0,0
744,蜜瓜铁树,7,19,34,68,1754,-8.89219,0
987,Android,8,0,1,386,699,127.752,0
745,kiteboy,4,0,13,0,62,0,0
746,wanchaoa,0,1,3,0,113,0,0
748,arimi_bs,4,0,4,28,342,15,0
765,Dickman,4,0,18,0,63,0,0
751,明亮,5,0,3,0,60,0,0
763,adam_02,7,12,3,13,241,4,0
756,leoenid,4,0,0,0,59,0,0
754,小汪酱,27,11,0,1030,1754,269.219,0
755,jizhou,6,3,0,2,243,1,0
757,alanxxxx,6,0,0,0,63,0,0
758,spacerocket,4,0,0,14,223,0.24,0
761,pincongli,5,0,0,0,58,0,0
762,康德我来了,5,0,0,0,54,0,0
766,瘋狂宇宙,5,1,18,262,830,26.9423,0
13062,你姓赵吗,0,1,63,0,17,0,0
788,牙子牙,7,0,0,0,69,0,0
767,hasi,4,0,3,0,64,0,0
768,sinaer,4,0,0,0,61,0,0
769,Maus,6,1,0,3,177,1,0
770,Alexsays,4,0,0,0,54,0,0
772,NPC,6,4,3,1,288,0,0
774,MH,2,0,0,0,61,0,0
773,新品葱,5,0,0,0,115,0,0
775,sjc2433,6,0,1,0,71,0,0
776,nba2038,0,2,0,79,407,11.18,0
783,Chifan,4,0,0,0,65,0,0
779,FredZhou,3,0,0,0,67,0,0
777,soulrazer,5,0,2,0,69,0,0
793,天神九頭鳥,11,0,2,-118,2982,-108.7,1
778,pandactfs,3,0,0,0,58,0,0
823,爷叫老爹熬铁汁,5,0,0,0,141,0,0
804,xb9449,6,0,0,0,61,0,0
781,XXX800,4,0,0,0,109,0,0
785,laislabonita,7,0,3,0,60,0,0
782,全面奔小康,2,0,0,0,58,0,0
786,来i坠落,3,0,0,0,64,0,0
784,chiu,3,0,0,0,77,0,0
787,saraba,5,0,0,21,320,13,0
789,amzerof6,5,0,2,0,65,0,0
790,joe0020,4,0,2,0,87,0,0
791,Newtype,3,0,1,0,63,0,0
792,无缺,2,0,0,0,61,0,0
809,朱are,5,0,0,0,63,0,0
797,東日暗部,3,1,110,0,93,0,0
794,kuviki,4,0,0,0,65,0,0
795,Bai团子,4,0,0,0,59,0,0
796,aa14659731,3,0,0,0,63,0,0
798,经略,46,0,12,1381,2325,353.933,0
799,竹老板吐屎日常,9,12,26,310,2872,36.9015,1
820,OneDust,3,0,0,0,65,0,0
801,江要变天,5,1,0,-4,417,-2.8,0
802,cz3220010,5,0,0,0,54,0,0
847,膜乎用户,1,0,0,3,228,3,0
803,MichealWenkwo,4,0,4,0,66,0,0
805,任致远,6,2,1,0,75,0,0
806,tonywei086,4,0,0,0,60,0,0
807,kfjh2,5,0,0,0,69,0,0
808,jackbauer1993,5,0,2,0,63,0,0
813,whung,7,0,0,0,60,0,0
815,习惯近身平A,2,0,0,20,193,1.87822,0
810,silent000,4,0,0,0,58,0,0
811,jinngo,5,0,0,0,66,0,0
812,dajiangweb,7,0,3,0,58,0,0
814,villa,6,0,0,0,67,0,0
816,pfttm,6,0,2,0,59,0,0
817,文艺复兴,1,2,0,0,151,0,0
818,starfish,4,0,0,0,60,0,0
819,Type59,8,0,0,11,213,1,0
857,KMT,5,0,0,0,74,0,0
827,airfurphan,5,0,6,0,76,0,0
822,Qaz662,2,0,0,0,71,0,0
840,孤独的战斗机,7,0,2,93,275,11.13,0
824,CCCPussr1922,3,0,1,58,510,16,0
825,root,8,0,0,0,91,0,0
826,Bo_Yuk,7,0,0,27,180,6.7,0
828,passenger,6,0,0,0,63,0,0
830,BlkFHusky,4,0,26,0,78,0,0
832,burleigh,37,9,0,334,1171,113.525,0
1710,自由体,3,0,0,53,433,25.2329,0
915,pinkmanlam,6,0,0,1,278,-0.00000000596046,0
833,chan6,6,0,1,0,78,0,0
837,Matrix_01,6,0,0,0,59,0,0
854,取名好难,5,1,0,0,66,0,0
834,saul2334,6,0,0,0,62,0,0
835,500miles,5,0,2,10,139,5,0
836,byteinsight,7,0,0,411,812,43.4354,0
838,offvv,1,5,0,83,231,7.865,0
839,豌豆黄,5,0,5,0,69,0,0
845,0x,7,0,0,3,153,1.1,0
841,吃嘛嘛香,7,0,0,0,64,0,0
842,品葱二三事,6,0,0,0,65,0,0
843,xuxibinxi,7,0,0,0,62,0,0
844,哈姆宝宝,6,0,0,0,64,0,0
846,郭嘉,6,0,0,0,60,0,0
856,ggg,4,0,1,0,59,0,0
852,大英雄哈哈哈,5,0,0,0,63,0,0
848,口人,5,0,0,0,62,0,0
849,tan90,6,1,0,6,233,4,0
853,江湖夜雨,5,0,0,0,55,0,0
885,Doraemon,5,0,0,0,57,0,0
850,greenlaw,5,0,0,0,58,0,0
851,deadmau5,4,0,0,0,63,0,0
900,WinnieThePoop,7,0,0,3,155,0,0
855,kimi,5,0,0,0,176,-1,0
859,功成不必在我,6,1,0,3,169,0.5,0
858,JimmyJLNU,6,0,1,-4,175,-4,0
860,贤集,6,2,11,4,163,0,0
861,dexas1000,4,0,0,0,65,0,0
880,danteng,7,0,0,0,52,0,0
872,zatl,6,0,2,0,52,0,0
862,keyblue,5,0,0,0,55,0,0
863,sender,7,0,0,2,181,1,0
924,fjkfljds,4,0,0,37,160,5,0
866,lmlno1,6,0,0,0,57,0,0
864,寒某,5,0,0,0,52,0,0
865,逃离方块,6,0,0,0,53,0,0
873,lamp,7,0,6,0,60,0,0
867,Aoita,5,1,7,0,68,0,0
868,xuxiping1985,5,0,0,0,58,0,0
869,老途,5,0,0,0,56,0,0
870,whlweb,6,0,0,0,59,0,0
871,马云,0,4,17,0,156,0,0
874,格物致知,4,0,0,0,65,0,0
875,我是海绵宝宝,5,0,0,0,58,0,0
876,毛泽东你好,5,0,0,0,55,0,0
877,Actor,6,0,0,0,64,0,0
878,花式赞赏,5,0,1,0,59,0,0
879,mingzhanxue,6,3,0,2,204,1,0
881,天涯沦落人,6,0,0,0,60,0,0
884,亚马逊kindle,5,1,1,-6,383,-4,0
882,chenkaiwei,5,0,0,6,161,1.1,0
883,獨人十三郎,6,0,0,0,257,-1,0
887,wardstreet,0,1,1,0,114,0,0
895,用户名,7,1,0,0,72,0,0
886,自由,5,0,0,0,83,0,0
892,arthas,7,0,0,0,59,0,0
898,hgyuuijb,6,0,0,0,59,0,0
888,超人不會飛,2,3,32,72,370,22.3,0
889,LuvDDDD,25,0,54,643,1470,228.755,0
890,WinnieThePool,7,0,0,0,65,0,0
891,jyukujyo,5,0,0,0,48,0,0
897,justdaisy1987,6,0,72,8,179,0,0
893,WinnieTheFool,1,1,3,28,475,7,0
894,我是支那人,14,0,5,237,1249,62.935,0
896,HATH,4,0,0,0,64,0,0
921,hasswell,4,0,0,0,55,0,0
904,ac224172,4,0,0,0,59,0,0
901,WinnieThePoof,7,0,0,0,62,0,0
902,WinnieThePoon,7,0,0,0,56,0,0
903,WinnieTheBoob,5,0,0,0,62,0,0
905,Spectre,4,1,6,0,55,0,0
906,zoe,5,0,2,0,58,0,0
907,李忠本,5,0,0,0,73,0,0
908,正则式,5,1,0,0,64,0,0
982,rain,6,0,2,0,76,0,0
937,ootvt,7,1,9,0,63,0,0
909,user1,7,0,0,0,63,0,0
910,疯狂习近平,60,3,0,2420,5814,305.128,0
911,杨永信,8,14,8,116,575,25.0728,0
912,pincongjn,6,0,0,0,61,0,0
913,素月墨羽,5,0,0,0,64,0,0
917,热心市民孙先生,7,0,0,22,99,8,0
914,庐山恋,4,0,0,0,75,0,0
916,a88688365,4,0,1,0,58,0,0
918,啧啧啧,3,0,1,1,140,0,0
919,amp123,6,0,0,0,60,0,0
1758,consangsimida,3,0,0,0,49,0,0
920,komorebi,6,0,6,86,545,25.26,0
922,paopaogou,5,0,4,0,66,0,0
923,wenpai,6,0,2,4,191,-3,0
930,demo316,6,0,0,1,66,0,0
925,liuchuji,5,0,0,0,73,0,0
932,andy,5,0,0,0,64,0,0
926,Hippie,6,0,2,1,59,0,0
927,不跟五毛讲道理,8,0,0,53,283,9.07,0
928,Wemmick,1,0,4,16,275,3.2,0
929,zstgz,8,0,0,0,62,0,0
931,mirko_12345,4,0,0,0,52,0,0
945,HachikujiMayoi,6,0,2,40,231,4.90952,0
934,科学造福人类,5,0,0,5,178,4,0
933,浮士德,11,11,7,80,478,28.5659,0
935,bbstmkhdp,6,0,0,0,57,0,0
936,自由自在,1,2,1,35,220,23,0
938,memedaye,7,0,3,0,67,0,0
939,dwkjlyoko,5,0,2,0,73,0,0
940,无关浮名,10,1,32,91,469,42.9,0
941,Martyrs,6,0,0,0,58,0,0
942,helloworld,5,0,4,0,62,0,0
944,薮大友,6,1,2,0,123,0,0
943,ooo333,5,0,0,0,61,0,0
948,yutu,6,0,0,1,146,1,0
946,aG,6,0,0,35,202,8.6,0
947,圣母玛丽苏,7,0,0,0,65,0,0
953,搞事啊,2,0,0,44,255,5.11091,0
949,小韭菜,5,0,1,0,60,0,0
1454,黎明,5,0,3,0,53,0,0
954,gudago,6,0,1,0,66,0,0
950,vadenc,6,0,0,0,70,0,0
957,新用户,5,0,0,0,68,0,0
951,古明地龙,14,8,2,185,1344,61.15,0
952,abcdefg,3,0,0,0,129,0,0
955,zl,8,0,1,5,230,4,0
960,haibinmanbu,7,0,3,0,53,0,0
962,JasonJ,4,0,0,0,58,0,0
963,gg,4,0,0,0,60,0,0
956,shyyh5,8,0,0,61,372,19.15,0
958,freeye,6,0,0,1,181,0,0
1185,Mirage,2,0,0,21,285,1.5,0
959,枫叶古城,7,0,0,0,148,0,0
961,againeye,8,0,0,9,179,3,0
965,lkjgkg,8,0,1,0,69,0,0
964,生活如此多娇,4,0,1,0,96,0,0
21850,infoLee,0,0,0,0,0,0,0
1137,xijinping,7,2,5,0,60,0,0
966,ahi5156,4,0,0,0,60,0,0
972,夏日飞雪Sara,5,0,73,0,86,0,0
967,eric,5,0,1,0,66,0,0
968,gakki,5,0,0,0,65,0,0
979,xc748872555,6,0,0,0,53,0,0
969,xpsy,6,0,8,1,130,0,0
971,kingjames,6,0,0,0,54,0,0
973,jxzx777,5,0,0,0,56,0,0
974,2phalley,1,6,0,2,220,1,0
975,针灸专家容嬷嬷,5,0,0,4,160,1,0
977,lemeo2018,4,0,0,0,56,0,0
976,Connie,4,0,3,0,58,0,0
985,alleoopp,6,0,0,0,59,0,0
978,琪瑞,6,0,0,0,58,0,0
986,马劣邪教教主,8,1,2,13,254,4,0
980,xzlllhs,4,0,1,0,59,0,0
991,clO34rbq9HAWDe,7,0,0,10,149,0.51,0
981,侯聚森,1,2,0,73,479,24.8,0
983,george,5,0,0,0,68,0,0
1065,alex1234321,8,1,0,0,78,0,0
992,redRocket,5,0,0,0,59,0,0
984,木头人,6,0,1,0,64,0,0
995,Ray,7,0,4,0,74,0,0
996,初音,9,0,0,15,234,4,0
988,zxcvlcg,5,0,0,0,88,0,0
989,网友小刘,7,0,0,0,62,0,0
990,yyy1928,6,0,0,0,61,0,0
1037,highgege,7,0,0,0,64,0,0
993,M951,6,0,0,0,65,0,0
994,pangolia,5,0,0,16,647,0.159944,0
1000,包含无效字符,7,0,0,1,67,0,0
1021,自由党人,22,40,13,618,1942,141.199,0
998,WaterW,5,0,0,0,58,0,0
997,tongdoe732,5,0,25,0,61,0,0
999,fjdj,5,0,0,0,65,0,0
1038,威灵顿,5,2,5,0,122,0,0
1001,救救孩子,4,13,0,763,1032,89.8949,0
1002,mmqqqq,6,0,0,0,185,0,0
1003,王尔贝,8,0,0,0,61,0,0
1004,Steven9504,8,1,13,0,63,0,0
1011,uricc,8,0,0,0,60,0,0
1005,demo,8,0,0,0,138,0,0
1006,由比滨结衣,110,2,1,880,3121,303.34,0
1007,charlielq,8,0,0,0,58,0,0
1008,MRHD,8,0,0,0,64,0,0
1009,altmangen,6,0,0,0,57,0,0
1010,人类圣经罚抄,8,0,0,0,62,0,0
1014,VCSlayer,8,0,0,7,170,2.2,0
1012,sibenzhe,0,0,0,0,53,0,0
1016,guibuhai,107,4,0,1618,7289,510.263,0
1013,Bencher,7,0,0,0,54,0,0
1034,丛笙,3,2,1,57,310,7.2,0
1015,handkerchief,5,0,0,0,44,0,0
1022,frog,8,0,2,0,52,0,0
1017,溟涬,6,0,0,0,61,0,0
1018,Nioman,6,0,0,1,157,0.03,0
1030,直志,6,0,0,0,188,0,0
1020,不能留个人信息,7,22,1,364,1054,24.9435,0
1019,fre5h,5,0,0,0,52,0,0
1026,奥斯特瑞奇,7,0,0,0,46,0,0
1023,吼啊,7,0,0,0,44,0,0
1024,说真相,2,0,0,25,252,8.9,0
1070,Fcho,7,0,3,0,46,0,0
1025,何钦尧,5,0,0,0,59,0,0
1027,Amuro,7,0,1,0,51,0,0
1044,两面人,2,0,0,17,167,8,0
1042,包可食不可辱,7,0,0,0,163,0,0
1028,SVEBV,7,0,10,103,328,17.21,0
1029,fork,6,0,0,0,53,0,0
1031,igotoschool,8,0,0,0,58,0,0
1036,lvvl,8,0,1,0,48,0,0
1032,luciee1985,8,0,0,0,44,0,0
1033,vvgb,8,0,0,0,49,0,0
1035,Slightless,7,0,0,0,50,0,0
1041,szpliman,7,1,14,0,72,0,0
1039,SeaballLee,7,0,37,0,67,0,0
1040,Wamplo,8,0,0,0,62,0,0
1043,底端人口,7,1,0,69,405,12.3,0
1057,homePP,7,0,0,0,58,0,0
1045,laofuzi,8,0,0,0,62,1,0
1046,debug,6,0,0,6,180,0,0
1048,allhailllx,9,0,0,6,74,2,0
1047,yuchen,8,0,0,0,61,0,0
1252,CaptionSample,6,0,0,0,47,0,0
1072,smiledog,8,0,0,0,66,0,0
1049,rimypippo,8,0,5,0,62,0,0
1050,zarsper,7,0,0,347,959,45.535,0
1066,Pepperoni,32,11,3,584,1389,277.935,0
1055,安佐,9,0,0,4,156,0.5,0
1051,张琳婕,8,0,0,0,63,0,0
1052,自由之光,8,0,0,22,218,2,0
1053,cclander,7,0,0,0,63,0,0
1054,民主之剑,6,0,0,0,58,0,0
1105,Onioner,15,12,6,325,741,41.6781,0
1061,pcards,4,0,57,18,336,7.3,0
1056,花旗兔兔,7,0,1,0,68,0,0
1063,青春百万元,8,0,0,84,390,25.5,0
1058,吹南风,6,0,0,0,56,0,0
1059,一万卡,7,0,0,0,52,0,0
1060,vczh,4,1,0,9,239,2.1182,0
1062,磨碎的方塘,7,0,0,0,54,0,0
1068,wangjie,7,0,0,0,60,0,0
1064,fbihaya,6,0,0,0,62,0,0
1089,chen0470121,8,0,0,0,58,0,0
1067,Jivan,8,0,0,0,64,0,0
1069,天朝倔强大韭菜,7,0,0,25,133,3.73,0
1073,arashi8964,12,6,0,656,1302,179.159,0
1078,a662414,4,0,0,20,408,10,0
1071,aningvi,6,1,3,0,61,0,0
1100,八神庵,7,1,3,0,51,0,0
1084,kakoku,7,0,0,0,58,0,0
1074,Gfsh,7,0,0,0,64,0,0
1080,带带孙悟空,8,0,0,9,181,4.1,0
1102,qwe557631,7,0,0,0,61,0,0
1085,chris,6,0,0,0,53,0,0
1075,Sacramento,5,0,0,5,168,1,0
1076,吕忽,4,0,0,0,55,0,0
1077,橘希实香,86,21,3,785,3247,266.131,0
1079,Liang1114,7,0,0,0,59,0,0
1081,bravissimo,7,0,0,0,55,0,0
1082,一本正经东方朔,6,0,0,7,212,0.2,0
1093,taran,7,0,0,0,55,0,0
1083,AlanShore,8,0,0,0,55,0,0
1097,张树人,11,0,0,504,1173,66.4178,0
1227,我叫老王,8,0,2,0,52,0,0
1163,baimao,6,0,0,0,57,0,0
1086,火锅,4,10,6,20,429,9,0
1087,pinchong123456,6,0,0,0,57,0,0
1088,qxp594067787,8,0,3,0,49,0,0
1101,666666a,7,1,13,0,65,0,0
1090,保定农专,7,0,0,1,70,0.3,0
1091,跑跑,0,1,0,18,228,6,0
1092,comos,7,0,0,0,162,0,0
1154,sdulhh,6,0,1,0,51,0,0
1094,pprot,6,0,1,0,52,0,0
1106,Cerebra,7,0,0,0,58,0,0
1095,HonGshuu,7,0,0,0,53,0,0
1098,xiezi2,9,0,13,18,337,3.6,0
1096,lxh,8,0,0,0,58,0,0
1108,Pracseeuvn,40,84,1,568,1792,214.998,0
1099,撒旦,6,0,0,0,58,0,0
1111,demo7,9,0,0,2,166,1,0
1103,吾自然,7,0,0,0,51,0,0
1104,习惯,6,0,5,0,48,0,0
1204,xuguoqing1992,6,1,7,0,55,0,0
1107,Isacswvg,6,0,0,0,50,0,0
1109,一个伸手党,7,0,0,0,52,0,0
1123,pilipilipeng,9,0,0,5,169,2,0
1110,大救星,11,1,4,-17,407,-2.4,0
1141,78af,6,0,0,0,54,0,0
5925,ptgnvlunzrpv,0,0,0,1,138,0,0
1118,test3,7,0,0,0,153,0,0
1131,wan143zhihu,6,0,0,0,56,0,0
1114,LBYPatrick,6,0,0,0,55,0,0
1115,yongq,1,2,0,4,142,1,0
1121,ubuntu,8,0,0,0,53,0,0
1116,qazwsxxxww,7,0,0,0,52,0,0
1117,三小,2,0,0,12,188,21,0
1119,asfasf,8,0,0,0,52,0,0
1120,喜剧哥,9,0,0,11,226,4,0
1122,lsh66678,8,0,0,-10,311,3,0
1124,黑杰克,22,12,13,983,1238,175.86,0
1125,簡單的邏輯電路,7,1,2,0,62,0,0
1151,Wesley,8,0,2,0,51,0,0
1126,dudulu,7,0,0,0,169,0,0
1128,akasaka,7,0,0,0,59,0,0
1127,德林,6,0,0,0,52,0,0
1135,nilomiko,5,0,1,0,76,0,0
1275,在习亡的田野上,1,0,0,440,798,39.8613,0
1129,zushuaifen427,8,1,2,0,50,0,0
1133,tardis42,8,0,0,0,180,0,0
1130,hawwk,6,0,0,0,61,0,0
1132,葱侠,10,0,0,729,1139,111.103,0
1134,aaron,5,0,0,0,71,0,0
1169,百折不挠,7,0,2,0,54,0,0
1136,Fisherman,7,2,0,0,165,0,0
1138,八股,6,0,0,0,167,0,0
1155,lina2ff,6,1,0,0,66,0,0
1139,froome,6,0,2,0,53,0,0
1162,归山瓶,8,0,0,7,218,1.2902,0
1140,soulmate,7,0,4,0,161,0,0
1142,almalm,6,0,0,0,60,0,0
1143,pincongx,7,0,0,0,58,0,0
1150,dd217,7,0,3,0,53,0,0
1193,chongchong,8,1,3,10,241,3.4,0
1643,Tony937065,7,0,1,6,190,2,0
1144,Hihihi,6,0,0,0,61,0,0
1145,paul,6,0,0,0,62,0,0
1146,rock,6,0,0,0,169,0,0
1164,Omlfyc,6,1,3,0,112,0,0
1147,laoyang,5,0,0,0,59,0,0
1157,passhy,6,0,2,0,64,0,0
1148,芒果,5,0,1,123,634,10.42,0
1149,flynntseng,6,0,0,0,63,0,0
1160,whyziz,8,0,0,0,270,0,0
1152,hyperT,6,1,2,0,112,0,0
1153,flos,5,0,0,0,62,0,0
1158,huxiii,6,0,0,0,60,0,0
1156,aichino,4,0,0,0,60,0,0
1365,Skyfall,5,0,4,0,56,0,0
1159,bamcope,5,0,0,0,60,0,0
1168,ep161,7,0,3,0,63,0,0
1161,鲜卑人,7,0,0,0,49,0,0
1200,Kirisaki,7,0,0,0,56,0,0
1172,herbrand4,8,0,0,2,147,0,0
1165,kush,7,0,0,0,64,0,0
1166,Icarusddd,7,1,3,0,72,0,0
1167,千里月夜,7,0,3,0,62,0,0
1173,liupincong,7,2,7,3,266,1.9,1
1170,狂草小粉红,7,0,0,4,164,2,0
1174,一語一円,4,3,13,40,521,10.1,0
1171,ryoukoism,7,0,0,0,69,0,0
1176,feier,5,0,0,0,61,0,0
1175,gudako,10,0,0,7,165,1,0
1189,碴条,24,8,32,426,2548,123.359,0
1190,江泽妮可,8,0,0,0,61,0,0
1191,何方刁民状告本官,12,4,0,262,2267,85.6954,0
1177,宮脇咲良,6,0,0,0,54,0,0
1178,格里高尔,7,0,0,0,55,0,0
1179,白頭翁,53,15,49,1364,2921,357.261,0
1180,congpin,7,0,0,5,67,2,0
1181,左三圈,8,0,0,20,277,3.2,0
1182,tiaanmeng,6,0,0,0,55,0,0
1183,life123,6,0,0,0,56,0,0
1184,活着就为了吃饭,4,0,3,0,184,0,0
1186,DeerFriend,6,0,0,0,63,0,0
1187,迷途山羊,7,0,0,0,65,0,0
1188,xzak888,8,0,1,0,56,0,0
1201,轲,0,1,0,4,191,3,0
1192,gumyam,6,0,0,0,61,0,0
1199,拆你死就完事了,3,1,0,17,272,9,0
1194,孟晚舟,7,0,0,0,299,0,0
1195,胡锦涛,7,0,0,0,69,0,0
1196,反清复明,6,0,1,0,58,0,0
1197,rocky,6,11,0,91,800,28.5713,0
1198,Zhiq,7,0,0,0,57,0,0
1216,啦啦啦,7,0,3,1,111,0,0
1202,changer,6,0,0,0,62,0,0
1209,匿名者,6,0,0,0,64,0,0
1203,扬子江,9,0,3,152,559,72.8876,0
1205,PMoon,6,0,0,0,57,0,0
1206,garfield1984,6,1,0,0,53,0,0
1207,qing,5,1,18,0,140,0,0
1208,chaos,7,0,4,0,64,0,0
1210,清水照子,28,0,9,507,2867,243.2,0
1211,suede77,5,0,0,0,52,0,0
1223,yangtao,10,9,12,65,436,23.2,0
1212,带带大师弟,7,0,0,0,55,0,0
1214,自自强不息,2,0,0,56,159,26,0
1213,xijinping2,6,2,3,9,193,2,0
1215,jx235pp,7,0,2,0,65,0,0
1268,rubato,6,0,0,2,192,0,0
1217,baozi2020dao,7,1,1,30,474,5,0
1218,金科律玉,7,0,0,12,139,9,0
1222,光能使者,8,0,0,2,156,1,0
1225,大锅梦,7,0,8,5,227,1,0
1219,膜哈文化,6,1,0,0,118,0,0
1220,小韭,5,0,8,0,64,0,0
